customer_id,customer_name,gender,age,province,city,register_date,channel,vip_level
C01135,秦一静,女,58,江苏,无锡,2024-10-16,抖音,钻石会员
C01136,熊志晨,女,27,浙江,温州,2024-01-08,天猫,普通会员
C01137,钱杰,女,55,辽宁,大连,2025-08-12,天猫,普通会员
C01138,傅浩,男,42,广东,广州,2024-03-29,京东,普通会员
C01139,常建,女,21,未知,西安,2025-08-14,京东,普通会员
C01140,马桂,女,36,福建,厦门,2024-04-22,抖音,银卡会员
C01141,田浩婷,男,38,湖南,株洲,2024-01-12,天猫,银卡会员
C01142,彭然涛,男,29,安徽,合肥,2025-09-24,京东,金卡会员
C01143,邱刚,女,43,湖南,长沙,2024-11-11,天猫,普通会员
C01144,吕华敏,女,55,辽宁,未知,2024-11-01,抖音,普通会员
C01145,崔晨怡,女,56,广东,广州,2025-04-10,天猫,普通会员
C01146,邵艳,男,40,河南,郑州,2024-07-16,天猫,普通会员
C01147,梁浩,女,56,四川,绵阳,2025-05-12,拼多多,钻石会员
C01148,武梅平,男,57,四川,绵阳,2024-11-04,天猫,银卡会员
C01149,唐然宇,男,21,重庆,未知,2024-07-15,拼多多,银卡会员
C01150,程俊,女,45,未知,芜湖,2024-10-11,天猫,银卡会员
C01151,于兰,男,51,福建,泉州,2024-01-05,天猫,普通会员
C01152,孙伟志,女,18,北京,北京,2024-08-05,京东,普通会员
C01153,汪梦国,女,43,北京,北京,2025-03-01,拼多多,普通会员
C01154,郑琪诺,男,57,上海,上海,2024-04-09,京东,金卡会员
C01155,张宇,男,29,上海,上海,2024-03-26,天猫,普通会员
C01156,袁子华,女,54,上海,上海,2025-04-17,抖音,普通会员
C01157,钱建强,男,58,广东,广州,2024-11-04,京东,银卡会员
C01158,胡子,男,45,广东,佛山,2024-04-08,拼多多,普通会员
C01159,周嘉,男,45,河南,洛阳,2025-06-22,小程序,普通会员
C01160,钱敏梦,男,40,北京,北京,2025-07-12,京东,普通会员
C01161,朱怡欣,女,35,辽宁,大连,2024-01-26,京东,普通会员
C01162,廖佑,女,37,湖北,武汉,2024-05-25,京东,普通会员
C01163,范平,男,40,广东,佛山,2024-09-23,小程序,金卡会员
C01164,傅伟,女,38,江苏,南京,2025-06-10,京东,银卡会员
C01165,易俊妍,男,53,江苏,南京,2024-02-23,天猫,普通会员
C01166,张燕芳,女,51,安徽,合肥,2025-08-03,小程序,银卡会员
C01167,高浩,男,32,江苏,南京,2024-08-17,小程序,银卡会员
C01168,龙娟妍,女,40,四川,成都,2024-03-31,京东,银卡会员
C01169,苏梅佑,男,27,辽宁,沈阳,2025-09-13,京东,金卡会员
C01170,高嘉飞,女,25,安徽,合肥,2024-03-03,抖音,金卡会员
C01171,袁敏,男,33,江苏,南京,2024-04-03,拼多多,普通会员
C01172,曾欣泽,女,20,广东,广州,2025-11-14,京东,普通会员
C01173,张刚志,男,54,江苏,南京,2025-01-09,京东,普通会员
C01174,钱国曦,女,23,广东,深圳,2024-11-29,京东,普通会员
C01175,潘欣,女,32,江苏,未知,2025-05-09,京东,钻石会员
C01176,姜懿,男,28,四川,成都,2025-03-29,天猫,银卡会员
C01177,徐曦敏,男,26,重庆,重庆,2025-03-17,拼多多,普通会员
C01178,田欣,男,33,四川,绵阳,2024-01-17,天猫,钻石会员
C01179,李雅琪,女,48,湖北,武汉,2025-02-01,京东,银卡会员
C01180,赵斌,女,56,江苏,无锡,2024-07-19,拼多多,普通会员
C01181,江婷琪,女,26,湖南,株洲,2025-08-04,京东,金卡会员
C01182,康梦,男,28,湖北,武汉,2024-12-29,京东,普通会员
C01183,彭兰,女,38,陕西,西安,2024-03-30,小程序,普通会员
C01184,苏宇海,男,31,辽宁,沈阳,2025-09-30,天猫,普通会员
C01185,余明远,男,52,上海,上海,2024-07-23,拼多多,金卡会员
C01186,龙志斌,男,27,广东,东莞,2024-07-14,天猫,普通会员
C01187,丁琪,女,35,江苏,无锡,2025-11-05,京东,普通会员
C01188,朱浩佳,女,41,北京,北京,2025-07-12,抖音,银卡会员
C01189,何俊妍,女,34,辽宁,沈阳,2025-09-10,京东,金卡会员
C01190,陈文,男,44,上海,上海,2025-04-21,抖音,普通会员
C01191,阎航然,男,52,河南,郑州,2025-10-17,天猫,普通会员
C01192,钱晨诗,女,40,四川,绵阳,2024-03-23,抖音,钻石会员
C01193,郝然,女,37,江苏,南京,2025-03-07,天猫,银卡会员
C01194,阎天宇,男,58,浙江,杭州,2024-07-30,拼多多,普通会员
C01195,叶磊,男,60,山东,烟台,2024-10-13,抖音,普通会员
C01196,刘静妍,女,60,山东,烟台,2024-06-20,京东,普通会员
C01197,范然远,女,18,北京,北京,2024-05-27,天猫,银卡会员
C01198,唐丽,女,54,江苏,南京,2024-11-14,京东,银卡会员
C01199,许嘉,男,56,福建,厦门,2025-10-23,抖音,银卡会员
C01200,曹浩懿,女,52,江苏,无锡,2025-04-02,天猫,普通会员
C01201,龙琪,男,50,辽宁,沈阳,2024-09-08,抖音,金卡会员
C01202,杜然敏,女,33,江苏,苏州,2024-11-08,天猫,普通会员
C01203,梁霞琴,男,49,广东,深圳,2025-01-16,天猫,金卡会员
C01204,秦杰,男,42,北京,北京,2024-06-25,拼多多,普通会员
C01205,蔡琪婷,男,53,四川,成都,2025-01-10,天猫,普通会员
C01206,文雨然,男,33,四川,成都,2025-05-16,天猫,普通会员
C01207,薛怡,男,49,北京,北京,2024-06-24,抖音,普通会员
C01208,丁然婷,女,51,安徽,芜湖,2025-02-24,抖音,普通会员
C01209,蒋强曦,女,53,北京,北京,2025-05-25,天猫,银卡会员
C01210,文明,女,25,北京,未知,2025-01-08,天猫,金卡会员
C01211,史欣嘉,男,55,未知,上海,2024-07-29,京东,普通会员
C01212,魏俊,男,27,广东,东莞,2025-02-03,抖音,普通会员
C01213,冯航,女,58,湖北,宜昌,2025-07-25,京东,普通会员
C01214,贺雨,男,19,江苏,苏州,2024-06-08,抖音,金卡会员
C01215,潘梅懿,男,27,山东,青岛,2025-02-17,拼多多,普通会员
C01216,邹涵俊,女,44,广东,东莞,2025-05-04,小程序,普通会员
C01217,史然,女,41,安徽,芜湖,2024-08-19,京东,普通会员
C01218,孟萱宇,男,47,北京,北京,2024-10-06,天猫,普通会员
C01219,邹欣,女,35,重庆,重庆,2025-10-01,天猫,银卡会员
C01220,沈娜,女,18,北京,北京,2024-09-18,天猫,普通会员
C01221,周晨,男,44,广东,深圳,2025-03-06,京东,普通会员
C01222,苏雨刚,女,39,湖南,长沙,2024-04-17,拼多多,金卡会员
C01223,萧国志,男,39,山东,烟台,2025-10-28,京东,普通会员
C01224,孟洋,男,34,河南,洛阳,2025-03-05,天猫,银卡会员
C01225,谢涛佑,女,56,北京,北京,2025-07-01,京东,普通会员
C01226,杜宇泽,女,52,山东,烟台,2025-03-09,小程序,金卡会员
C01227,刘婷,男,25,陕西,西安,2024-09-12,天猫,银卡会员
C01228,余明,男,19,湖北,宜昌,2024-09-02,拼多多,普通会员
C01229,邹诗,女,25,上海,上海,2025-05-19,拼多多,金卡会员
C01230,曾梦,男,20,山东,烟台,2025-09-11,京东,普通会员
C01231,王雪,女,48,山东,青岛,2024-04-01,抖音,普通会员
C01232,秦玉琪,女,44,辽宁,大连,2025-08-31,京东,银卡会员
C01233,宋晓,男,37,上海,上海,2025-08-20,天猫,银卡会员
C01234,陈杰,女,43,上海,上海,2024-03-19,京东,普通会员
C01235,郑婷飞,女,52,湖南,株洲,2024-03-18,天猫,普通会员
C01236,蔡霞,女,53,四川,成都,2025-05-15,抖音,普通会员
C01237,汪华静,男,36,福建,福州,2025-08-29,拼多多,银卡会员
C01238,吕佑子,男,43,北京,未知,2024-10-10,京东,钻石会员
C01239,尹雪,男,42,江苏,苏州,2025-04-06,抖音,普通会员
C01240,冯雪嘉,女,58,福建,厦门,2025-12-20,天猫,钻石会员
C01241,江子子,女,50,广东,佛山,2024-08-20,天猫,普通会员
C01242,邓桂强,女,31,江苏,苏州,2024-06-11,抖音,银卡会员
C01243,戴宇,女,56,湖北,宜昌,2025-12-14,天猫,金卡会员
C01244,崔子,男,35,河南,洛阳,2024-07-20,拼多多,银卡会员
C01245,唐敏,男,50,重庆,重庆,2024-12-06,天猫,普通会员
C01246,贾雅晨,女,60,浙江,温州,2024-11-14,拼多多,普通会员
C01247,任雨桐,女,52,广东,深圳,2025-01-11,京东,普通会员
C01248,江诗伟,女,22,辽宁,未知,2024-07-12,京东,银卡会员
C01249,万伟建,男,26,江苏,苏州,2025-05-03,拼多多,钻石会员
C01250,侯墨,男,52,江苏,无锡,2025-05-13,京东,普通会员
C01251,史霞,女,23,浙江,宁波,2024-05-24,天猫,普通会员
C01252,尹泽文,男,18,四川,绵阳,2024-12-12,拼多多,普通会员
C01253,陈诗勇,男,29,陕西,西安,2024-02-11,京东,银卡会员
C01254,张浩,女,38,河南,郑州,2024-06-08,天猫,银卡会员
C01255,丁文浩,女,23,福建,福州,2025-12-11,京东,普通会员
C01256,武琪华,女,24,江苏,苏州,2024-12-30,抖音,银卡会员
C01257,薛建伟,女,32,上海,上海,2025-03-24,抖音,普通会员
C01258,白梅,女,43,北京,北京,2025-10-01,拼多多,银卡会员
C01259,冯浩泽,男,41,江苏,无锡,2025-05-28,抖音,普通会员
C01260,杨军,女,52,浙江,宁波,2025-07-24,天猫,普通会员
C01261,江琪,女,60,浙江,杭州,2025-05-27,天猫,银卡会员
C01262,乔浩,男,19,广东,广州,2024-12-25,天猫,银卡会员
C01263,雷涵,女,47,四川,成都,2025-03-31,拼多多,普通会员
C01264,梁一,女,25,福建,厦门,2024-07-26,天猫,银卡会员
C01265,邹俊,男,33,未知,东莞,2025-10-03,抖音,普通会员
C01266,郝婷,女,32,北京,北京,2024-05-09,抖音,普通会员
C01267,梁佳,女,48,河南,未知,2025-09-28,拼多多,钻石会员
C01268,余华刚,男,28,河南,洛阳,2025-09-24,天猫,钻石会员
C01269,万涵浩,男,56,湖南,长沙,2024-04-12,天猫,普通会员
C01270,龙嘉杰,女,34,北京,北京,2025-05-26,小程序,钻石会员
C01271,沈芳晨,男,53,湖南,株洲,2025-12-13,抖音,银卡会员
C01272,郭欣墨,男,58,江苏,苏州,2025-02-15,京东,普通会员
C01273,林静英,女,39,上海,上海,2024-09-02,拼多多,普通会员
C01274,雷梅,女,22,江苏,南京,2025-09-25,小程序,普通会员
C01275,吴怡,女,48,北京,北京,2025-01-04,天猫,银卡会员
C01276,罗诺琴,女,36,上海,上海,2024-03-28,小程序,金卡会员
C01277,陆洋,女,32,江苏,苏州,2024-06-28,天猫,普通会员
C01278,郑琪曦,女,37,河南,洛阳,2025-05-06,小程序,普通会员
C01279,陆建,男,30,浙江,杭州,2024-11-23,天猫,普通会员
C01280,武琴娜,女,30,浙江,温州,2024-06-05,天猫,普通会员
C01281,段琪然,男,60,广东,佛山,2025-07-29,天猫,金卡会员
C01282,唐杰宇,女,29,北京,北京,2024-03-27,拼多多,普通会员
C01283,李梦浩,女,37,未知,杭州,2024-06-06,小程序,银卡会员
C01284,赖涵思,男,48,上海,上海,2024-12-01,京东,普通会员
C01285,石志泽,女,27,江苏,南京,2024-01-29,京东,银卡会员
C01286,唐怡怡,女,44,河南,洛阳,2024-10-05,天猫,银卡会员
C01287,易杰子,女,56,辽宁,沈阳,2025-10-17,天猫,银卡会员
C01288,顾超娟,男,52,北京,北京,2025-11-08,拼多多,普通会员
C01289,贾磊晨,女,19,山东,青岛,2025-09-19,天猫,银卡会员
C01290,陆怡,男,35,陕西,西安,2024-08-21,小程序,银卡会员
C01291,蔡华,女,18,安徽,芜湖,2024-02-16,小程序,银卡会员
C01292,冯远,女,44,湖北,武汉,2025-08-09,天猫,银卡会员
C01293,邓志斌,男,31,重庆,重庆,2024-09-25,京东,金卡会员
C01294,雷玉,男,56,重庆,重庆,2025-06-23,小程序,普通会员
C01295,孔浩,女,25,河南,洛阳,2024-03-26,拼多多,普通会员
C01296,姜伟洋,女,54,北京,北京,2025-04-25,抖音,钻石会员
C01297,孙建妍,男,32,广东,佛山,2025-02-26,天猫,普通会员
C01298,宋然,女,57,广东,深圳,2025-10-24,天猫,金卡会员
C01299,唐文琪,女,26,北京,北京,2024-03-14,拼多多,银卡会员
C01300,任敏梓,男,29,北京,北京,2024-10-20,京东,金卡会员
C01301,史霞志,女,33,上海,上海,2025-12-13,抖音,银卡会员
C01302,韩文静,男,60,四川,成都,2024-10-07,拼多多,金卡会员
C01303,毛墨敏,男,49,四川,成都,2025-04-18,京东,银卡会员
C01304,胡萱磊,女,53,湖南,长沙,2024-04-25,天猫,普通会员
C01305,康志,男,41,广东,广州,2025-06-08,京东,普通会员
C01306,李超子,女,52,江苏,南京,2024-07-17,拼多多,普通会员
C01307,金子娜,女,44,河南,未知,2025-02-15,京东,普通会员
C01308,陈子华,女,46,陕西,西安,2025-09-25,天猫,钻石会员
C01309,魏勇佑,男,54,安徽,芜湖,2025-04-20,小程序,普通会员
C01310,谭雅,男,60,陕西,西安,2024-12-07,抖音,银卡会员
C01311,刘佑俊,女,42,重庆,重庆,2024-05-16,抖音,普通会员
C01312,于娜,女,36,浙江,温州,2024-09-02,拼多多,普通会员
C01313,徐鹏,女,46,上海,上海,2025-09-03,京东,钻石会员
C01314,郝丽,男,49,浙江,宁波,2024-06-04,小程序,普通会员
C01315,廖琴,男,60,湖北,宜昌,2025-04-17,拼多多,银卡会员
C01316,萧刚,男,48,未知,大连,2024-12-15,京东,普通会员
C01317,冯梦浩,女,59,上海,上海,2024-08-19,京东,普通会员
C01318,戴雨,男,49,四川,未知,2025-05-30,天猫,普通会员
C01319,蒋然,女,58,浙江,温州,2024-09-17,抖音,银卡会员
C01320,高梅琴,男,50,江苏,南京,2024-07-25,抖音,普通会员
C01321,魏明强,男,56,江苏,无锡,2025-01-16,京东,金卡会员
C01322,乔晨国,女,26,广东,广州,2025-06-29,小程序,银卡会员
C01323,郝佑琴,女,60,辽宁,大连,2025-09-14,京东,普通会员
C01324,邹晨佑,女,33,上海,上海,2025-03-29,拼多多,普通会员
C01325,曾博天,男,52,湖南,未知,2025-04-21,抖音,普通会员
C01326,余晨,女,34,山东,烟台,2025-07-21,京东,银卡会员
C01327,武娟杰,男,37,江苏,无锡,2024-07-12,天猫,普通会员
C01328,卢一,女,50,江苏,无锡,2024-06-29,抖音,普通会员
C01329,易雅嘉,女,41,湖南,株洲,2024-12-14,抖音,普通会员
C01330,钱静燕,男,48,浙江,未知,2025-03-30,天猫,普通会员
C01331,曹诗,女,21,重庆,重庆,2025-04-10,拼多多,银卡会员
C01332,廖雨墨,男,53,江苏,南京,2024-04-20,京东,普通会员
C01333,武子强,男,35,山东,青岛,2025-07-16,京东,普通会员
C01334,罗超,女,51,湖南,长沙,2024-09-18,拼多多,普通会员
C01335,白刚,男,30,江苏,无锡,2025-09-23,京东,银卡会员
C01336,王浩,女,43,浙江,杭州,2025-06-05,抖音,银卡会员
C01337,史强,女,43,辽宁,沈阳,2025-12-08,抖音,普通会员
C01338,钟海强,女,24,浙江,杭州,2025-03-30,天猫,普通会员
C01339,唐国静,女,38,北京,北京,2025-01-14,京东,银卡会员
C01340,宋敏刚,女,45,北京,北京,2024-05-15,天猫,普通会员
C01341,周佳涛,男,53,浙江,宁波,2024-10-14,天猫,银卡会员
C01342,沈浩,男,56,河南,郑州,2025-09-10,抖音,普通会员
C01343,梁嘉晨,男,34,河南,洛阳,2024-10-02,天猫,普通会员
C01344,唐芳泽,女,45,上海,上海,2024-02-08,小程序,普通会员
C01345,钱涵,女,25,湖南,株洲,2024-06-25,京东,普通会员
C01346,尹桐然,女,56,江苏,苏州,2025-03-04,京东,银卡会员
C01347,董娜丽,男,55,广东,深圳,2025-03-28,小程序,普通会员
C01348,孟梅梦,男,60,四川,成都,2025-12-09,京东,普通会员
C01349,蒋佳,女,38,安徽,合肥,2025-11-03,抖音,普通会员
C01350,徐天,男,33,广东,佛山,2025-01-17,抖音,普通会员
C01351,郝建,女,50,江苏,苏州,2025-02-03,拼多多,银卡会员
C01352,唐浩,男,49,四川,成都,2025-07-30,天猫,银卡会员
C01353,汤涛梓,男,27,湖南,长沙,2024-02-05,天猫,钻石会员
C01354,侯晨诗,女,41,广东,东莞,2025-03-04,小程序,普通会员
C01355,侯雨,女,45,上海,上海,2024-12-07,天猫,普通会员
C01356,陈雨,女,37,河南,洛阳,2025-07-17,抖音,普通会员
C01357,梁萱,女,33,上海,上海,2025-07-30,抖音,金卡会员
C01358,杜芳英,男,28,江苏,苏州,2025-04-17,抖音,普通会员
C01359,金海文,女,35,江苏,苏州,2025-04-18,拼多多,普通会员
C01360,乔妍,女,28,上海,上海,2025-05-12,小程序,银卡会员
C01361,吕浩,女,30,北京,北京,2025-02-21,天猫,普通会员
C01362,吕欣,女,25,陕西,咸阳,2024-06-13,抖音,普通会员
C01363,丁雨怡,男,34,山东,青岛,2024-07-23,抖音,普通会员
C01364,邱霞燕,男,45,山东,青岛,2025-06-18,京东,银卡会员
C01365,邹梦文,女,34,安徽,合肥,2025-03-21,拼多多,银卡会员
C01366,万航,女,24,上海,上海,2024-06-20,京东,普通会员
C01367,侯军玉,男,52,上海,未知,2025-09-24,天猫,银卡会员
C01368,段勇静,男,36,重庆,重庆,2025-12-07,拼多多,普通会员
C01369,许萱,女,43,浙江,温州,2025-03-26,小程序,普通会员
C01370,薛桂,女,40,福建,福州,2024-06-13,天猫,金卡会员
C01371,邹航嘉,女,39,河南,郑州,2025-11-06,拼多多,银卡会员
C01372,汤欣兰,男,36,广东,广州,2024-06-19,天猫,金卡会员
C01373,顾然芳,女,50,北京,北京,2024-11-07,天猫,银卡会员
C01374,夏燕,女,54,江苏,南京,2025-09-10,天猫,普通会员
C01375,苏涵杰,女,56,江苏,南京,2025-01-09,拼多多,普通会员
C01376,贺思磊,男,37,北京,北京,2024-06-23,天猫,普通会员
C01377,徐刚,女,32,浙江,杭州,2024-02-27,天猫,普通会员
C01378,王桂曦,女,21,河南,郑州,2024-09-16,拼多多,普通会员
C01379,郭建宇,女,37,重庆,重庆,2025-04-28,京东,普通会员
C01380,石涵超,女,60,湖南,株洲,2025-05-29,天猫,普通会员
C01381,于佳军,女,29,浙江,杭州,2024-06-09,天猫,金卡会员
C01382,韩远梓,男,54,浙江,杭州,2024-04-24,拼多多,普通会员
C01383,汤斌佳,女,50,浙江,杭州,2025-05-20,抖音,普通会员
C01384,姜嘉,女,46,江苏,南京,2024-04-24,拼多多,银卡会员
C01385,陆杰,男,42,辽宁,沈阳,2024-02-16,天猫,银卡会员
C01386,汪浩志,男,50,上海,上海,2024-12-16,京东,普通会员
C01387,郝琪婷,女,22,江苏,南京,2025-02-15,拼多多,银卡会员
C01388,阎磊平,男,23,陕西,西安,2024-06-24,天猫,银卡会员
C01389,汪娜,女,26,上海,上海,2024-06-01,天猫,金卡会员
C01390,卢诺文,男,50,广东,广州,2024-06-18,京东,普通会员
C01391,蒋婷平,男,36,江苏,南京,2024-09-03,京东,普通会员
C01392,孔嘉,男,26,山东,烟台,2024-01-07,天猫,银卡会员
C01393,萧梓浩,女,19,河南,洛阳,2024-01-09,小程序,普通会员
C01394,吕晓,女,39,江苏,苏州,2024-09-23,京东,银卡会员
C01395,乔飞然,男,35,重庆,重庆,2024-01-15,抖音,银卡会员
C01396,常涵,女,25,陕西,西安,2024-08-17,天猫,银卡会员
C01397,刘雨国,男,19,陕西,西安,2025-02-22,抖音,钻石会员
C01398,郝一军,女,50,江苏,南京,2024-01-23,抖音,银卡会员
C01399,林超,女,51,广东,深圳,2025-03-20,小程序,金卡会员
C01400,夏飞子,女,28,陕西,西安,2025-03-23,京东,银卡会员
C01401,曾敏,男,39,浙江,杭州,2025-02-16,拼多多,普通会员
C01402,胡佳,女,28,湖北,武汉,2025-03-27,京东,银卡会员
C01403,万玉,男,35,河南,郑州,2025-08-05,抖音,银卡会员
C01404,龚琪,男,22,广东,广州,2024-02-20,小程序,钻石会员
C01405,罗刚佳,男,58,河南,洛阳,2024-05-01,抖音,普通会员
C01406,贾军怡,男,48,辽宁,大连,2024-08-16,抖音,普通会员
C01407,毛海,男,56,福建,厦门,2025-05-10,拼多多,金卡会员
C01408,韩怡强,女,30,北京,北京,2025-09-20,小程序,普通会员
C01409,范浩,男,55,陕西,西安,2025-10-23,天猫,银卡会员
C01410,方强,女,40,四川,成都,2025-02-23,天猫,普通会员
C01411,谭婷艳,女,26,福建,福州,2024-10-22,抖音,普通会员
C01412,侯平泽,女,32,湖南,长沙,2024-10-23,小程序,普通会员
C01413,田桂,女,52,河南,郑州,2024-02-13,京东,金卡会员
C01414,徐宇,女,51,浙江,宁波,2024-11-30,京东,普通会员
C01415,崔洋,男,48,广东,广州,2025-01-04,抖音,银卡会员
C01416,冯子嘉,男,27,江苏,南京,2024-05-29,天猫,银卡会员
C01417,李子强,女,45,北京,北京,2025-07-06,天猫,银卡会员
C01418,杜涵,女,58,四川,绵阳,2025-08-07,天猫,普通会员
C01419,郑雅霞,女,20,未知,武汉,2024-08-05,天猫,普通会员
C01420,郭飞,女,31,上海,上海,2025-10-20,抖音,金卡会员
C01421,刘然刚,女,21,河南,郑州,2024-03-18,京东,普通会员
C01422,张华佑,女,22,重庆,重庆,2025-10-17,天猫,普通会员
C01423,罗晨嘉,女,60,浙江,杭州,2025-07-07,京东,钻石会员
C01424,萧华妍,女,28,福建,福州,2024-06-10,京东,普通会员
C01425,何雨艳,女,25,山东,烟台,2025-04-13,京东,普通会员
C01426,常涵,女,21,四川,成都,2024-08-11,京东,钻石会员
C01427,史桂,女,60,江苏,南京,2025-07-29,天猫,普通会员
C01428,吕远,女,38,河南,郑州,2024-04-25,抖音,普通会员
C01429,曾佑,男,52,辽宁,沈阳,2024-06-25,天猫,普通会员
C01430,田诺然,男,28,福建,福州,2024-08-09,天猫,银卡会员
C01431,常晨敏,女,45,重庆,重庆,2024-05-23,天猫,金卡会员
C01432,卢浩平,男,56,安徽,合肥,2024-08-27,京东,银卡会员
C01433,赖泽,男,46,上海,上海,2025-03-09,天猫,钻石会员
C01434,谭欣芳,女,40,山东,青岛,2025-03-31,京东,普通会员
C01435,马华海,女,27,北京,北京,2025-02-02,天猫,银卡会员
C01436,卢宇,女,28,安徽,合肥,2024-05-16,天猫,普通会员
C01437,周子,女,43,广东,广州,2024-05-25,拼多多,金卡会员
C01438,邱斌,男,37,上海,未知,2025-10-23,京东,金卡会员
C01439,何国,男,19,陕西,西安,2024-06-29,天猫,普通会员
C01440,唐兰,女,26,浙江,宁波,2024-03-15,京东,金卡会员
C01441,金晓,男,36,河南,洛阳,2024-11-22,天猫,银卡会员
C01442,范泽诗,女,25,上海,上海,2024-01-05,拼多多,普通会员
C01443,龚杰,女,41,安徽,芜湖,2024-09-03,天猫,银卡会员
C01444,邵军嘉,女,30,陕西,咸阳,2025-09-07,京东,钻石会员
C01445,郑琪诗,女,30,浙江,温州,2024-07-11,小程序,普通会员
C01446,钱志,女,22,河南,洛阳,2025-05-21,天猫,普通会员
C01447,曹英一,女,39,浙江,宁波,2024-12-18,天猫,钻石会员
C01448,宋玉桂,男,26,湖北,宜昌,2024-09-12,抖音,普通会员
C01449,金诗,女,45,山东,烟台,2025-04-21,小程序,普通会员
C01450,钟桂,男,58,湖南,长沙,2025-03-04,京东,银卡会员
C01451,程雨,女,57,广东,深圳,2024-08-17,抖音,银卡会员
C01452,彭琪,男,46,江苏,苏州,2024-06-09,天猫,普通会员
C01453,江杰怡,女,52,福建,泉州,2025-10-22,抖音,普通会员
C01454,梁雨,女,57,四川,成都,2024-05-01,天猫,金卡会员
C01455,孟浩然,男,47,北京,北京,2025-11-21,抖音,普通会员
C01456,姜杰,女,29,广东,东莞,2024-12-05,天猫,银卡会员
C01457,罗怡,男,39,上海,上海,2025-12-18,京东,金卡会员
C01458,汤志英,男,54,陕西,西安,2024-09-11,天猫,普通会员
C01459,康兰雨,男,46,广东,东莞,2025-02-11,抖音,金卡会员
C01460,唐飞欣,男,33,上海,上海,2025-03-18,拼多多,银卡会员
C01461,郑杰,女,25,辽宁,大连,2024-08-31,拼多多,钻石会员
C01462,吕泽,女,24,广东,佛山,2024-06-06,小程序,普通会员
C01463,赖梦,女,34,河南,洛阳,2025-01-09,京东,普通会员
C01464,卢志,女,52,浙江,宁波,2025-04-22,抖音,银卡会员
C01465,卢超梦,女,41,陕西,西安,2024-07-07,天猫,金卡会员
C01466,万勇,女,20,福建,泉州,2025-07-06,小程序,钻石会员
C01467,石妍文,女,57,陕西,西安,2025-04-04,抖音,普通会员
C01468,潘雅志,男,35,江苏,苏州,2024-04-29,京东,普通会员
C01469,丁天,女,34,未知,未知,2025-11-06,京东,普通会员
C01470,梁芳,女,53,河南,郑州,2024-02-01,拼多多,银卡会员
C01471,林文华,男,34,浙江,杭州,2025-04-15,拼多多,金卡会员
C01472,姜懿国,男,44,江苏,南京,2024-11-12,拼多多,银卡会员
C01473,孔琪,男,57,广东,佛山,2025-04-15,京东,普通会员
C01474,邓强建,男,40,辽宁,大连,2025-07-11,京东,钻石会员
C01475,郝艳,女,44,福建,厦门,2025-05-09,小程序,普通会员
C01476,赖梦文,男,33,山东,青岛,2025-04-13,抖音,普通会员
C01477,谢强,女,56,福建,厦门,2025-08-28,抖音,银卡会员
C01478,赵子涛,女,21,四川,绵阳,2025-05-20,抖音,普通会员
C01479,胡琴,男,29,北京,北京,2025-08-08,抖音,银卡会员
C01480,侯志佑,女,60,北京,北京,2024-10-17,抖音,银卡会员
C01481,邓洋,女,38,山东,济南,2024-05-26,抖音,普通会员
C01482,易玉,女,25,江苏,苏州,2024-06-18,拼多多,普通会员
C01483,卢海,女,35,未知,未知,2025-03-16,拼多多,普通会员
C01484,陆涛,女,28,湖南,株洲,2025-01-17,京东,银卡会员
C01485,张桐琪,男,40,上海,上海,2024-02-25,天猫,普通会员
C01486,谢平怡,男,28,湖北,武汉,2024-05-27,抖音,普通会员
C01487,程欣妍,男,35,江苏,南京,2025-11-27,抖音,普通会员
C01488,孙雨斌,男,57,安徽,合肥,2025-06-06,京东,银卡会员
C01489,田飞雪,女,21,重庆,重庆,2025-06-27,拼多多,普通会员
C01490,杨佳,男,50,重庆,重庆,2024-05-21,天猫,普通会员
C01491,郭雪兰,女,21,浙江,温州,2024-02-16,京东,普通会员
C01492,武涛,男,37,江苏,南京,2024-07-28,拼多多,普通会员
C01493,叶琴,女,46,江苏,南京,2025-09-08,小程序,普通会员
C01494,黄雨,女,59,广东,广州,2024-12-30,京东,普通会员
C01495,刘曦,女,28,广东,广州,2025-07-18,天猫,银卡会员
C01496,吕杰,女,20,广东,东莞,2024-12-16,京东,普通会员
C01497,顾文嘉,男,50,未知,合肥,2024-12-18,京东,普通会员
C01498,金霞杰,女,56,广东,广州,2025-03-08,京东,钻石会员
C01499,范梦,男,42,广东,深圳,2025-11-21,天猫,普通会员
C01500,毛航,女,20,湖南,株洲,2024-11-10,京东,普通会员
C01501,余敏,女,39,湖北,宜昌,2025-03-04,抖音,普通会员
C01502,周燕佳,男,34,河南,洛阳,2025-10-24,抖音,普通会员
C01503,易诗佳,男,37,湖北,武汉,2024-09-25,抖音,普通会员
C01504,常超梦,男,20,陕西,咸阳,2025-08-27,京东,金卡会员
C01505,邵墨,女,31,山东,烟台,2025-01-20,京东,普通会员
C01506,叶娟,女,60,四川,成都,2025-09-24,京东,银卡会员
C01507,袁思远,男,19,福建,福州,2024-12-02,小程序,钻石会员
C01508,冯子雪,男,57,北京,北京,2025-03-29,京东,普通会员
C01509,万婷泽,男,40,上海,上海,2024-08-20,抖音,银卡会员
C01510,袁然丽,女,43,北京,北京,2025-04-02,京东,普通会员
C01511,蔡洋,男,58,江苏,南京,2024-08-22,拼多多,普通会员
C01512,余强洋,男,27,湖南,株洲,2025-03-14,京东,金卡会员
